,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
51572,51572,19b4vDb9mrs4WFh42ySOi7,Kodak Black,Gaming Songs 2022: Hard Mode,Super Gremlin,0,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,Happy
51573,51573,0osMWCvwxing4xMPbMEMJY,Kodak Black,New Grooves,Super Gremlin,0,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,Happy
51574,51574,0mCPTRXERMDFEFLBjE99ZU,Kodak Black,On Chill - Rap & RnB,Super Gremlin,0,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,Happy
51575,51575,7blZJHDpI8TWDm2a2Q7QS7,Kodak Black,Summer Music Festival Hits,Super Gremlin,0,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,Happy
51576,51576,61tnfFfea71XruDZadOUmu,Wiz Khalifa,Rap Ice,Still Wiz,0,170987,False,0.833,0.664,4,-5.358,0,0.135,0.0537,0.0,0.0637,0.334,90.052,4,hip-hop,Happy
51577,51577,4YU2HODpoaTGigDJYCv5xM,Wiz Khalifa;Girl Talk,Tic Tac - Just Rap,Big Daddy Wiz,0,131039,True,0.9,0.795,0,-5.056,1,0.073,0.107,0.00631,0.131,0.745,101.978,4,hip-hop,Happy
51578,51578,5oibpY8nzNR2uCPKMzLeK0,Kodak Black,Walk in the Park Rap,Calling My Spirit,0,152000,False,0.918,0.362,1,-9.943,1,0.0905,0.116,0.0,0.263,0.744,120.007,4,hip-hop,Happy
51579,51579,3n2lUfmtaYuqMSR8tDo8F0,Wiz Khalifa,Contemporary Hip Hop,Memory Lane,0,166773,True,0.789,0.71,4,-4.574,0,0.353,0.37,0.0,0.155,0.826,95.178,4,hip-hop,Happy
51582,51582,01xqHIwd7hQLROgelUQ6w2,Wiz Khalifa;Girl Talk,Pushin P - Top Rap,Big Daddy Wiz,0,131039,True,0.9,0.795,0,-5.056,1,0.073,0.107,0.00631,0.131,0.745,101.978,4,hip-hop,Happy
51583,51583,0Nb0A0yuiYHiVyMyZm0Wh8,Kodak Black,The Hip Hop Collection,Super Gremlin,0,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,Happy
51584,51584,4ZcKL6BGQCzAn5aUZK0dYw,Kodak Black,Sailor on the Moon - Hot New Rap,Haitian Scarface,0,145245,True,0.569,0.459,1,-6.354,0,0.355,0.0648,0.0,0.168,0.0649,107.253,5,hip-hop,Sad
51585,51585,676A9Z6QiBWPIJm0UB1w61,Kodak Black,Hip Hop Slow Jamz,Don’t Leave Me,0,156000,True,0.765,0.613,4,-7.276,0,0.379,0.0512,0.0,0.205,0.254,159.81,4,hip-hop,Happy
51586,51586,34qxi6dCXAb90enc88oYfY,Wiz Khalifa;PARTYNEXTDOOR,Pop Station,Rain,0,153123,True,0.636,0.435,8,-7.577,1,0.0292,0.0613,0.0,0.289,0.0831,94.025,4,hip-hop,Sad
51587,51587,0pp7ZaS8BM0t3iB3DzioJ0,Wiz Khalifa,Walk - Fresh Rap Flow,Bad Ass Bitches,0,118466,True,0.904,0.601,2,-5.561,1,0.198,0.0305,0.0,0.615,0.761,87.037,4,hip-hop,Happy
51588,51588,74w5vyOFuin2Zu4GsP8paJ,Kodak Black,Rap Ice,Calling My Spirit,0,152000,True,0.909,0.365,1,-9.954,1,0.0938,0.0996,0.0,0.261,0.739,119.983,4,hip-hop,Happy
51590,51590,3F9SGJzTCkqIS3d99iz0p7,Kodak Black,Hiphopowe nowości,Tunnel Vision,0,268186,True,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,4,hip-hop,Sad
51591,51591,4ZSFKEQMre7LJUkUEW28oA,Wiz Khalifa,Sailor on the Moon - Hot New Rap,Bad Ass Bitches,0,118466,True,0.904,0.601,2,-5.561,1,0.198,0.0305,0.0,0.615,0.761,87.037,4,hip-hop,Happy
68203,68203,4nChyydft5jq1FpXKuXCCM,Jhayco;Bad Bunny,Reggaeton Mix Perreito,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino,Happy
68206,68206,3J5Nfej0N8j9h8n1uKCsBb,Jhayco;Bad Bunny,FELIZ CUMPLEAÑOS,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino,Happy
49021,49021,6NEC1sKJJdBUZQNprQQHA6,Ran-D;Sound Rush;LePrince,Harder Stylez: We Love The Bass,We Are the Storm - Radio Edit,0,230556,False,0.478,0.943,10,-2.551,0,0.0822,0.0127,0.0,0.102,0.184,155.063,4,hardstyle,Energetic
78209,78209,10mT8kNPxS08WV3dR6qEyI,Höhner,Karneval 2022 100%,Liebchen,0,197893,False,0.585,0.881,5,-4.29,1,0.0517,0.0338,0.0,0.248,0.944,133.908,4,party,Happy
78198,78198,5vVgfzrfRvAGs2Jknak3KA,Jürgen Drews;Ben Zucker,Karneval Klassiker,Ein Bett im Kornfeld,0,179440,False,0.641,0.928,4,-3.882,1,0.0506,0.0345,0.0,0.144,0.839,117.981,4,party,Energetic
78199,78199,0gbTWyqIQXC93BTXxmAveK,Jürgen Drews,Karneval Klassiker,Irgendwann irgendwo irgendwie - seh'n wir uns wieder - Remastered 2017,0,245426,False,0.671,0.98,0,-3.769,1,0.0424,0.00686,0.000199,0.0852,0.868,124.009,4,party,Energetic
68336,68336,1YxJ0LwE6HQM8COctgjZVo,Don Omar,Perreo Tenebroso Vol. 4,Guaya Guaya,0,194013,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,latino,Energetic
78202,78202,7DTazmlYxSpng8TQneqc6u,voXXclub,Weihnachten Playlist,Alle Jahre wieder,0,222493,False,0.556,0.731,7,-7.374,1,0.0526,0.452,0.0,0.33,0.56,90.023,4,party,Happy
68335,68335,1eh0KNddkwlXjI8c5H6K3j,Don Omar;Trebol Clan,Perreo Tenebroso Vol. 3,Tu Cuerpo Me Arrebata,0,203653,False,0.819,0.645,10,-6.707,0,0.0481,0.232,0.000863,0.178,0.724,94.998,4,latino,Happy
68334,68334,6oNU9YKF6xVDQvOB2TrYV8,Danny Ocean,Tropical Vibes,Me rehúso,0,205714,False,0.743,0.804,1,-6.327,1,0.0676,0.0231,0.0,0.0494,0.425,104.822,4,latino,Happy
95426,95426,1Cx5tsliVtAZRqh4e7l82t,Yuri Buenaventura,La navidad es todo aquello que nos hace recordar...,Salsa Dura,0,219906,False,0.815,0.815,7,-5.334,1,0.0431,0.721,0.0107,0.0407,0.883,100.057,4,salsa,Happy
68333,68333,3LBowMzopgiQjD8UT5x2AV,Don Omar,Perreo Tenebroso Vol. 3,Salió El Sol,0,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latino,Happy
68331,68331,5pvHO1kSuob4imoiqa3fey,Don Omar,Esto me suena a Farra,Salió El Sol,0,317280,False,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latino,Happy
78210,78210,5JF6KLhevyrVM0CVltwiOC,voXXclub;Paveier,Best Of Karneval,Leev Marie,0,271093,False,0.484,0.844,5,-3.78,0,0.0375,0.0119,0.0,0.193,0.729,148.026,4,party,Energetic
68207,68207,2T4QfRdhGf1BxKNyLBkE6N,Jhayco;Bad Bunny,Esto me suena a Farra,CÓMO SE SIENTE - Remix,0,227520,True,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,latino,Happy
95419,95419,4NET9ZdDmK9WDSP7JRwC1R,Yuri Buenaventura,Ya huele a buñuelos,Salsa Dura,0,219906,False,0.815,0.815,7,-5.334,1,0.0431,0.721,0.0107,0.0407,0.883,100.057,4,salsa,Happy
68330,68330,3PYW3j5X7x7xctZi10Mjga,Don Omar,Perreo Tenebroso Vol. 4,Pobre Diabla,0,255680,False,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,latino,Happy
78212,78212,4ltOz9O0sReIfmS8tPwCgE,voXXclub;Paveier,Karneval Klassiker,Leev Marie,0,271093,False,0.484,0.844,5,-3.78,0,0.0375,0.0119,0.0,0.193,0.729,148.026,4,party,Energetic
78215,78215,5g6VGKcnAwjD4lPCePm17T,Höhner,Karneval 2022 100%,Lust auf Leben,0,174933,False,0.671,0.886,5,-4.79,1,0.0407,0.452,0.0,0.154,0.886,127.955,4,party,Happy
68328,68328,77PruZJPEZJ3zCFXc9ngha,Don Omar,Perreo Tenebroso Vol. 1,Bomba,0,173306,False,0.661,0.576,6,-6.025,0,0.485,0.026,0.0,0.0623,0.924,123.425,5,latino,Happy
78217,78217,2hDxtFnLWIGr8PSw8W1b8L,voXXclub,Ballermann Hits Party 2023,Noch mehr,0,194617,False,0.474,0.854,1,-5.35,1,0.0408,0.000476,0.000963,0.106,0.627,162.035,4,party,Energetic
78218,78218,2rkxUEx9WybnLzoDf3kLqO,Brings,Karneval Klassiker,Mir sin Kölsche,0,251997,False,0.813,0.723,0,-6.475,0,0.0541,0.0622,1.38e-06,0.382,0.817,126.002,4,party,Happy
78219,78219,0VstH9ce1cxA9logo45dBg,Brings,Karneval 2022 100%,Dat is geil,0,210746,False,0.629,0.916,0,-4.148,0,0.0579,0.0504,0.0,0.111,0.499,132.98,4,party,Energetic
95409,95409,4RSv3qvzwM63YXtgKoCp7f,Yuri Buenaventura,Ritmo Bonito,Mala Vida,0,269106,False,0.657,0.955,9,-3.356,0,0.0862,0.582,0.000294,0.242,0.775,108.959,4,salsa,Happy
68338,68338,6XWeO4YfQxSC48NoGkbPay,Don Omar;Zion & Lennox,Perreo Tenebroso Vol. 3,Te Quiero Pa´Mi,0,212026,False,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,latino,Happy
78196,78196,3uHWTxy461Le2z3M1RcKae,Höhner,Best Of Karneval,Schenk mir dein Herz - Radio Edit,0,209933,False,0.576,0.857,2,-4.972,1,0.0539,0.125,0.0,0.319,0.528,133.309,4,party,Happy
78195,78195,162CaoHeul0CCxeN5xf4Vd,Brings,Best Of Karneval,"Polka, Polka, Polka - Club Mix",0,282343,False,0.775,0.99,9,-4.267,0,0.0467,0.0103,0.000741,0.0411,0.949,127.999,4,party,Happy
78194,78194,59wVkfF56di2L5g3KMCLH1,Brings,Karneval Klassiker,"Polka, Polka, Polka - Club Mix",0,282343,False,0.775,0.99,9,-4.267,0,0.0467,0.0103,0.000741,0.0411,0.949,127.999,4,party,Happy
78174,78174,5R5ZHUcjOoQ5H3NqdLNUDg,Almklausi,Ballermann Party Hits Megamix 2022.2,Wir machen mit bei der Rettung der Erde,0,190106,False,0.711,0.958,1,-1.95,1,0.0609,0.0799,0.0,0.361,0.816,139.984,4,party,Energetic
78175,78175,4qpXC4AMzbH02HM2AowlbK,Höhner,Karneval Klassiker,Echte Fründe - Remake '97,0,144253,False,0.64,0.902,5,-3.943,1,0.0365,0.0356,0.000467,0.241,0.941,127.019,4,party,Happy
78176,78176,4xqS31i6qtbLK9XQKIThQd,Höhner,Best Of Karneval,"Steh auf, mach laut!",0,224040,False,0.628,0.918,0,-5.709,1,0.0358,0.0593,1.1e-06,0.0926,0.58,130.04,4,party,Happy
68340,68340,4KbdeNTyeWbN3IljXBtaBU,Don Omar;Zion & Lennox,Queda poco para la PAES 2.0,Te Quiero Pa´Mi,0,212026,False,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-05,0.197,0.624,89.005,4,latino,Happy
78178,78178,5Bo4n2DrmTTHptKJHja8E0,Höhner,Karneval 2022 100%,"Steh auf, mach laut!",0,224040,False,0.628,0.918,0,-5.709,1,0.0358,0.0593,1.1e-06,0.0926,0.58,130.04,4,party,Happy
78179,78179,6uopsC7wCZfSZc4TfyjazT,Almklausi,Ballermann Party Mix - Alle Après Ski Hütten Hits der letzten Jahre,Eine Skifahrt die ist lustig,0,190014,False,0.696,0.989,11,-3.711,1,0.13,0.0421,0.0,0.413,0.516,141.039,4,party,Energetic
68339,68339,17x6eyS7sD6uqWfc8yn1EY,Don Omar,Última Misión Reggaeton,Dale Don Dale,0,212413,False,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,latino,Happy
78181,78181,6tpAcqE2BLXp9uRPMTqeea,Pazoo;Evil Jared;Schalldicht;Tittikakka,Ballermann Hits Party 2023,Jägermeister,0,154687,False,0.547,0.907,6,-4.324,0,0.163,0.00605,1.15e-06,0.204,0.365,159.982,4,party,Energetic
78182,78182,7m5mk3nsiLsaFzwrsZvU1b,Höhner,Best Of Karneval,Echte Fründe - Remake '97,0,144253,False,0.64,0.902,5,-3.943,1,0.0365,0.0356,0.000467,0.241,0.941,127.019,4,party,Happy
78183,78183,3zFti4DNHw0I0fGybRZxqS,Höhner,Best Of Karneval,Jetzt geht's los - Jahrmarkt-Mix,0,186746,False,0.723,0.925,6,-5.47,0,0.0893,0.00887,5.63e-06,0.733,0.649,126.998,4,party,Energetic
78184,78184,3jq02PlYi5abosYdnj7REA,Höhner,Karneval 2022 100%,Jetzt geht's los - Jahrmarkt-Mix,0,186746,False,0.723,0.925,6,-5.47,0,0.0893,0.00887,5.63e-06,0.733,0.649,126.998,4,party,Energetic
78185,78185,4CTdBHR0f50MzPsasx98kx,Höhner,Karneval 2022 100%,"Viva Colonia (Da simmer dabei, dat is prima!)",0,189386,False,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,party,Happy
78186,78186,516EFbOU5yLRXtiaMKkDJw,Höhner,Karneval Klassiker,"Wenn nicht jetzt, wann dann?",0,192040,False,0.681,0.923,9,-4.365,0,0.0381,0.0729,0.0,0.0701,0.786,105.002,4,party,Happy
78187,78187,0f8QIJHHpYxTPALMPrUIr7,Höhner,Karneval 2022 100%,Schenk mir dein Herz - Radio Edit,0,209933,False,0.576,0.857,2,-4.972,1,0.0539,0.125,0.0,0.319,0.528,133.309,4,party,Happy
78189,78189,3w2XFt5i2uIgcomQCjkMNG,Höhner,Best Of Karneval,"Wenn nicht jetzt, wann dann?",0,192040,False,0.681,0.923,9,-4.365,0,0.0381,0.0729,0.0,0.0701,0.786,105.002,4,party,Happy
78190,78190,6Cd5urxZ5t5RyxNX7O3pyb,Höhner,Karneval Klassiker,"Viva Colonia (Da simmer dabei, dat is prima!)",0,189386,False,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,party,Happy
78191,78191,79ryCUWQ3DA4OXDvNw1DVL,Höhner,Karneval Klassiker,Schenk mir dein Herz - Radio Edit,0,209933,False,0.576,0.857,2,-4.972,1,0.0539,0.125,0.0,0.319,0.528,133.309,4,party,Happy
78192,78192,3HaAS5MOzW1SubBE0wVB2y,Höhner,Karneval 2022 100%,"Wenn nicht jetzt, wann dann?",0,192040,False,0.681,0.923,9,-4.365,0,0.0381,0.0729,0.0,0.0701,0.786,105.002,4,party,Happy
78193,78193,6uo3lDegnVcEI7uAoYfqAM,Höhner,Best Of Karneval,"Viva Colonia (Da simmer dabei, dat is prima!)",0,189386,False,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,party,Happy
78220,78220,0jbjy0N9AIAuSI66VeBwhS,voXXclub;Hardy & Mark,Ernte 2k23,Rock mi - Remix,0,163026,False,0.6,0.931,3,-4.607,1,0.106,0.111,0.0,0.0863,0.847,168.04,4,party,Energetic
78221,78221,7sBFCEUPLZ79dM3jeNupVe,voXXclub;Hardy & Mark,Karneval 2022 100%,Rock mi - Remix,0,163026,False,0.6,0.931,3,-4.607,1,0.106,0.111,0.0,0.0863,0.847,168.04,4,party,Energetic
78222,78222,4kvhRETW2YpjlYlN0pDyug,voXXclub;SILVERJAM,Ernte 2k23,Auf der Vogelwiese - Silverjam Mix,0,161706,False,0.483,0.957,8,-4.457,1,0.152,0.00236,0.0,0.141,0.435,127.959,4,party,Energetic
78246,78246,6Cd5urxZ5t5RyxNX7O3pyb,Höhner,Karneval Klassiker,"Viva Colonia (Da simmer dabei, dat is prima!)",0,189386,False,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,party,Happy
78248,78248,5x0OXHexXOo7Et6gKZgbyZ,Brings,Ballermann Hits Party 2023,Mir sin Kölsche,0,251997,False,0.813,0.723,0,-6.475,0,0.0541,0.0622,1.38e-06,0.382,0.817,126.002,4,party,Happy
78249,78249,5w3G4evsFGHLf5QqMX4Ky7,Brings,Karneval 2022 100%,"Polka, Polka, Polka - Single Version",0,223213,False,0.812,0.808,9,-4.568,0,0.0555,0.22,0.0,0.0545,0.869,125.013,4,party,Happy
68324,68324,1re1CuvpyhIm5ryPzUQyXc,Don Omar;Alexis y Fido,Halloween 2022 Perreo Vol. 4,No Te Vayas,0,238346,False,0.635,0.731,10,-5.703,1,0.06,0.163,7.61e-06,0.0874,0.611,187.997,4,latino,Happy
95375,95375,2ZlMf28QLAOAynRWQIGGQb,Yuri Buenaventura,Ritmo Bonito,El Guajiro Del Monte,0,277640,False,0.79,0.834,9,-2.517,0,0.0345,0.644,0.000184,0.041,0.829,120.01,4,salsa,Happy
68322,68322,6OAKaOrMsDnVygHnksegHg,Paulo Londra;Ed Sheeran,Daily Pop Mix,Noche de Novela,0,191896,False,0.522,0.585,7,-7.205,1,0.129,0.00208,0.0,0.0909,0.411,97.99,4,latino,Happy
68320,68320,59HKCnY01wQLydrAWqbva5,Zion & Lennox;J Balvin,Trending Pop,Otra vez,0,209453,False,0.829,0.772,10,-5.43,1,0.104,0.0559,0.000488,0.44,0.702,95.995,4,latino,Happy
68317,68317,4V9VnRcjHmPbry0tYWRRDK,Brray,Perreo Tenebroso Vol. 5,"No Eres Tú, Soy Yo",0,167800,False,0.901,0.512,9,-12.077,0,0.251,0.327,0.001,0.103,0.753,144.968,4,latino,Happy
95360,95360,0iUHUgOeQEBKqr6nxjKTnw,Yuri Buenaventura,Ritmo Bonito,Salsa Dura,0,219906,False,0.815,0.815,7,-5.334,1,0.0431,0.721,0.0107,0.0407,0.883,100.057,4,salsa,Happy
95358,95358,3qRkzL9B9eR7B4VSDKVTyr,Yuri Buenaventura,Ritmo Bonito,No Estoy Contigo,0,193613,False,0.72,0.754,7,-5.66,1,0.0667,0.848,0.000199,0.108,0.754,170.02,4,salsa,Happy
68311,68311,3uHxCgxHJIAGY52Oz39xqC,Tainy;Anuel AA;Ozuna,Perreo Tenebroso Vol. 2,Adicto,0,270740,False,0.734,0.836,10,-4.803,0,0.0736,0.0171,1.71e-05,0.179,0.622,80.002,4,latino,Happy
68310,68310,6KRPT8ZY9m2NaWSh8s8mrn,Tainy;Alvaro Diaz;Feid,Perreo Tenebroso Vol. 1,A Mi También,0,171832,False,0.761,0.644,9,-4.496,1,0.0523,0.344,1.55e-06,0.274,0.696,83.986,4,latino,Happy
68309,68309,5YZQDYnMUM9VFWBgmDBzmL,Brray;Rauw Alejandro,Última Misión Reggaeton,Te Pue' Cuidar,0,232013,False,0.602,0.785,6,-4.355,0,0.232,0.143,0.0,0.103,0.582,95.038,4,latino,Happy
95350,95350,5KIs1zeVLzeTis2i4LUbID,Yuri Buenaventura;Faudel,Ritmo Bonito,Salsa Raï,0,250533,False,0.632,0.961,2,-3.576,0,0.0407,0.269,0.000174,0.247,0.844,97.148,4,salsa,Energetic
95348,95348,4vFRjYjCcPpRMw36NJCIgL,Marvin Santiago,Era Salsa para Bailar,Vasos De Colores,0,333266,False,0.803,0.838,0,-2.45,1,0.0949,0.591,9.18e-05,0.098,0.907,105.078,4,salsa,Happy
95345,95345,1cD31MPvW9vkbpX8tA9agU,Marvin Santiago,Era Salsa para Bailar,Fuego A La Jicotea,0,203520,False,0.841,0.853,2,-2.131,1,0.0518,0.424,0.00275,0.282,0.964,103.607,4,salsa,Happy
68297,68297,4ipbXq1KBTFNCh6R9bAleD,Justin Quiles;Robin Schulz,WORKOUT MOTIVATION,AEIOU,0,161880,False,0.689,0.856,5,-3.394,0,0.0813,0.0493,0.0,0.232,0.706,126.108,4,latino,Energetic
68296,68296,0xCaQb8CfEuBCBZANmpf5b,Jhayco;KAROL G;Haze,Perreo Tenebroso Vol. 1,Deséame Suerte,0,208160,False,0.723,0.622,4,-5.184,0,0.0467,0.189,5.86e-05,0.107,0.538,94.024,4,latino,Happy
78271,78271,4bxAZP0RPt9gcuTiCBiU5y,Tim Toupet;Lorenz Büffel,DJ Cashi präsentiert Mallora Closing 2022 powered by Xtreme Sound,Pietro Lombaaadi,0,195885,False,0.704,0.885,8,-3.561,1,0.111,0.018,0.0,0.357,0.735,140.049,4,party,Energetic
68293,68293,2tkuLIkwcEBPr6PICqAaf8,Don Omar,Feliz Cumpleaños con Perreo,Guaya Guaya,0,194013,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,latino,Energetic
78247,78247,0TTsaZ1BzToXfoTFnNnPIT,Brings;Dennis aus Hürth,Best Of Karneval,Et jeilste Land,0,219826,False,0.87,0.846,0,-5.517,1,0.076,0.137,0.0,0.084,0.738,119.999,4,party,Happy
68325,68325,6iwp0xbFBJE4KrktVgMYY3,Don Omar,Reggeaton Imperdible,Guaya Guaya,0,194013,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,latino,Energetic
78224,78224,6OxtLXSJxfKA6XTKKwALse,Brings,Karneval 2022 100%,Sünderlein,0,240920,False,0.57,0.904,0,-2.876,1,0.0601,0.00284,0.0,0.253,0.478,128.985,4,party,Energetic
78244,78244,3tnezQhUHKCKoju1bhYH5w,Markus Becker,Ballermann Party Mix - Alle Après Ski Hütten Hits der letzten Jahre,Du musst vom Himmel gefallen sein,0,238906,False,0.57,0.921,2,-2.893,1,0.0817,0.0117,0.0,0.327,0.562,131.98,4,party,Energetic
78225,78225,0gczq9ZfSTRsEGVSeEgFZg,voXXclub;Hardy & Mark,Karneval Klassiker,Rock mi - Remix,0,163026,False,0.6,0.931,3,-4.607,1,0.106,0.111,0.0,0.0863,0.847,168.04,4,party,Energetic
78226,78226,0y0sGn9Q6DehWp0mRujVy6,Markus Becker;Die Mallorca Cowboys,Karneval 2022 100%,Das rote Pferd,0,193733,False,0.629,0.997,5,-1.975,1,0.0732,0.0203,0.0,0.688,0.691,133.995,4,party,Energetic
78227,78227,4yLNuWJQqlbZOApaMkPKCr,voXXclub;Hardy & Mark,Best Of Karneval,Rock mi - Remix,0,163026,False,0.6,0.931,3,-4.607,1,0.106,0.111,0.0,0.0863,0.847,168.04,4,party,Energetic
78228,78228,6npM2gc4Q2iYXSs3wD55ET,Brings,Karneval Klassiker,Dat is geil,0,210746,False,0.629,0.916,0,-4.148,0,0.0579,0.0504,0.0,0.111,0.499,132.98,4,party,Energetic
78229,78229,13O6SyCwYhS1j7vdBFf4af,Brings,Karneval 2022 100%,Halleluja,0,208213,False,0.627,0.956,8,-2.424,0,0.0482,0.0258,6.77e-06,0.1,0.791,135.074,4,party,Energetic
78230,78230,4Vw65bdn7c9mcizMEoLaoP,Brings,Best Of Karneval,Halleluja,0,208213,False,0.627,0.956,8,-2.424,0,0.0482,0.0258,6.77e-06,0.1,0.791,135.074,4,party,Energetic
78231,78231,6yvL7VEyMDM8ssqdQMgVQy,Brings,Best Of Karneval,Dat is geil,0,210746,False,0.629,0.916,0,-4.148,0,0.0579,0.0504,0.0,0.111,0.499,132.98,4,party,Energetic
78232,78232,4LQs2b9Ed30leEuPhfBb5M,Brings,Best Of Karneval,Sünderlein,0,240920,False,0.57,0.904,0,-2.876,1,0.0601,0.00284,0.0,0.253,0.478,128.985,4,party,Energetic
78233,78233,59OAM7U77A9f0mQbEsF6XT,Brings,Karneval Klassiker,Sünderlein,0,240920,False,0.57,0.904,0,-2.876,1,0.0601,0.00284,0.0,0.253,0.478,128.985,4,party,Energetic
78234,78234,6tUP2nXOjeFHSqVCQwl047,Brings,Karneval Klassiker,Kölsche Jung - Party Edit,0,241800,False,0.586,0.992,8,-3.507,1,0.134,0.0128,0.0,0.383,0.375,138.059,4,party,Energetic
78235,78235,2wnjA7auUZAe4mbfzQmp0r,Brings,Karneval Klassiker,Superjeilezick - Party Mix,0,264880,False,0.768,0.969,4,-4.345,0,0.116,0.16,1.71e-06,0.342,0.707,142.954,4,party,Energetic
78236,78236,4Vha8VfJbyk4i5sl68zJkj,Markus Becker;Die Mallorca Cowboys,Karneval Klassiker,Das rote Pferd,0,193733,False,0.629,0.997,5,-1.975,1,0.0732,0.0203,0.0,0.688,0.691,133.995,4,party,Energetic
78238,78238,51qCFidF9VJ1ifEfnh64vJ,Brings,Karneval 2022 100%,Superjeilezick - Party Mix,0,264880,False,0.768,0.969,4,-4.345,0,0.116,0.16,1.71e-06,0.342,0.707,142.954,4,party,Energetic
78239,78239,0RsIH3Ptfspqrh0fegWRtv,Brings,Best Of Karneval,Superjeilezick - Party Mix,0,264880,False,0.768,0.969,4,-4.345,0,0.116,0.16,1.71e-06,0.342,0.707,142.954,4,party,Energetic
95388,95388,75K6eG7gojqCRJfnmfshnL,Yuri Buenaventura,Salsa x siempre,No Lo Puedo Recordar,0,303840,False,0.753,0.708,9,-3.856,0,0.0374,0.545,3.92e-06,0.2,0.555,99.258,4,salsa,Happy
78240,78240,26LaRArXYk0ZlzhFWzeuIl,Brings,Best Of Karneval,Kölsche Jung - Party Edit,0,241800,False,0.586,0.992,8,-3.507,1,0.134,0.0128,0.0,0.383,0.375,138.059,4,party,Energetic
78241,78241,6F1B2iBDmZ2nwBR1PiWTLW,Markus Becker;Die Mallorca Cowboys,Best Of Karneval,Das rote Pferd,0,193733,False,0.629,0.997,5,-1.975,1,0.0732,0.0203,0.0,0.688,0.691,133.995,4,party,Energetic
78242,78242,3U6hIh7QeGaFwCHjvcHXdb,Markus Becker;Die Mallorca Cowboys,Ernte 2k23,Das rote Pferd,0,193733,False,0.629,0.997,5,-1.975,1,0.0732,0.0203,0.0,0.688,0.691,133.995,4,party,Energetic
78243,78243,4WirXfsd2qAfjtSOuekoqZ,Brings;Dennis aus Hürth,Karneval 2022 100%,Et jeilste Land,0,219826,False,0.87,0.846,0,-5.517,1,0.076,0.137,0.0,0.084,0.738,119.999,4,party,Happy
78173,78173,0bjNO3FQWvkgKihG5CP5Y3,Höhner,Best Of Karneval,Hey Kölle du bes e Jeföhl,0,249533,False,0.662,0.877,2,-5.042,1,0.033,0.137,0.0,0.855,0.645,119.976,4,party,Happy
78172,78172,01mFbAPHIQC6VZra04PkuU,Höhner,Karneval Klassiker,Hey Kölle du bes e Jeföhl,0,249533,False,0.662,0.877,2,-5.042,1,0.033,0.137,0.0,0.855,0.645,119.976,4,party,Happy
78171,78171,3drvdWPoajpH7BmXdMj5nl,Almklausi,Après Ski Megahits 2023,Wir machen mit bei der Rettung der Erde,0,190106,False,0.711,0.958,1,-1.95,1,0.0609,0.0799,0.0,0.361,0.816,139.984,4,party,Energetic
49076,49076,1ISVUXqAoLrZTtukyCjwyL,Digital Punk;Carola,Harder Stylez: We Love The Bass,White Flag - Radio Edit,0,258997,False,0.466,0.95,5,-2.228,0,0.0753,0.0393,2.55e-06,0.188,0.244,154.99,4,hardstyle,Energetic
